date,track_title,track_id,artist_name,artist_id,album_name,album_id,date_date
2020-06-14 16:37:59.862,Paranoid,1jzDzZWeSDBg5fhNc3tczV,Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,2020-01-29
2020-03-12 05:51:47.972,Peace of Mind,1GqlvSEtMx5xbGptxOTTyk,Boston,29kkCKKGXheHuoO829FxWK,Boston,2QLp07RO6anZHmtcKTEvSC,2020-01-29
2020-08-24 20:13:18.150,American Girl,7MRyJPksH3G2cXHN8UKYzP,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,Tom Petty & The Heartbreakers,6TLTd0P2CUI0Q29AQ1LyFi,2020-01-29
2020-08-26 13:50:40.986,Give A Little Bit,6XUHsYE38CEbYunT983O9G,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,Even In The Quietest Moments,4X87hQ57jTYQTcYTaJWK5w,2020-01-29
2020-08-01 09:14:29.614,Long Cool Woman (In a Black Dress) - 1999 Remaster,4OTw5splgMdlYklwHMHxLK,The Hollies,6waa8mKu91GjzD4NlONlNJ,Distant Light (Expanded Edition),37fVxdmMKreIb0FnffxjRI,2020-01-29
2020-06-03 13:55:23.558,"Paint It, Black - Mono",1RJeiAIwR9pZBgJA8ndZLL,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones In Mono (Remastered 2016),5nKpMsduwp5xqCKq2IbSKv,2020-01-29
2020-07-20 18:51:47.077,The Joker,1bp2IO61zbQrbWNmKKxg3f,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,The Joker,5uYNj1HkZrWKAkhEYcGmJr,2020-01-29
2020-04-12 07:58:51.777,Dirty Deeds Done Dirt Cheap,2d4e45fmUnguxh6yqC7gNT,AC/DC,711MCceyCBcFnzjGY4Q7Un,Dirty Deeds Done Dirt Cheap,76mvVgXOde87B9aOzLXCOI,2020-01-29
2020-07-28 22:08:38.851,Layla - 40th Anniversary Version / 2010 Remastered,2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,2rc78XDH9zuJP6bm78lU8Z,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),5iIWnMgvSM8uEBwXKsPcXM,2020-01-29
2020-10-23 21:00:09.732,Free Bird,4qsAYBCJnu2OkTKUVbbOF1,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,(Pronounced 'Leh-'Nérd 'Skin-'Nérd),3THuBNp86ScbTXwpTmAbdw,2020-01-29
2020-05-27 14:32:54.657,Come Together - Remastered 2009,2EqlS6tkEnglzr7tkKAAYD,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Abbey Road (Remastered),0ETFjACtuP2ADo6LFhL6HN,2020-01-29
2020-06-14 14:05:10.748,Turn! Turn! Turn! (To Everything There Is a Season),5qBqBdfTEIWJwAS0Jm2F5R,The Byrds,1PCZpxHJz7WAMF8EEq8bfc,Turn! Turn! Turn!,3v0i9qyogPoQEQj2bG6Fmn,2020-01-29
2020-09-27 07:20:38.840,Give A Little Bit,6XUHsYE38CEbYunT983O9G,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,Even In The Quietest Moments,4X87hQ57jTYQTcYTaJWK5w,2020-01-29
2020-03-09 13:07:32.736,Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,Willy And The Poor Boys,31q47gQszFt0CddSyMksgO,2020-01-29
2020-04-25 16:29:30.646,Sweet Child O' Mine,7o2CTH4ctstm8TNelqjb51,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,3I9Z1nDCL4E0cP62flcbI5,2020-01-29
2020-09-06 13:22:20.672,Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,Born In The U.S.A.,0PMasrHdpaoIRuHuhHp72O,2020-01-29
2020-07-03 18:41:35.448,All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,Electric Ladyland,5z090LQztiqh13wYspQvKQ,2020-01-29
2020-07-21 09:33:15.796,Back on the Chain Gang - 2007 Remaster,4cMHCRLPNoEbpnl2rz6GS9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Learning to Crawl (Expanded & Remastered),48NYXFdasUBuSeO3RAolt3,2020-01-29
2020-01-21 13:10:23.862,Sweet Home Alabama,7e89621JPkKaeDSTQ3avtg,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,Second Helping,54V1ljNtyzAm053oJqi0SH,2020-01-29
2020-10-22 04:04:33.199,I Want You to Want Me,1JkZg3eMQTmTn93E8Yd3UL,Cheap Trick,1LB8qB5BPb3MHQrfkvifXU,In Color,2sXJQdHykPYcRQ7xFhwzMR,2020-01-29
2020-02-04 08:57:27.380,Stranglehold,2f0P7iELCvAlV8j6Z3rGDE,Ted Nugent,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,71SdSYZuuy7fCWbx0iqtac,2020-01-29
2020-04-24 18:02:00.390,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,711MCceyCBcFnzjGY4Q7Un,Back In Black,6mUdeDZCsExyJLMdAfDuwh,2020-01-29
2020-08-25 13:24:55.836,You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,AC/DC,711MCceyCBcFnzjGY4Q7Un,Back In Black,6mUdeDZCsExyJLMdAfDuwh,2020-01-29
2020-04-10 00:15:56.980,Back In The U.S.S.R. - Remastered 2009,0j3p1p06deJ7f9xmJ9yG22,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,The Beatles (Remastered),1klALx0u4AavZNEvC4LrTL,2020-01-29
2020-03-06 04:41:40.400,For What It's Worth,1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,3PkdGRruLnJ9zCtANiDrpB,2020-01-29
2020-08-12 11:12:34.772,More Than a Feeling,1QEEqeFIZktqIpPI4jSVSF,Boston,29kkCKKGXheHuoO829FxWK,Boston,2QLp07RO6anZHmtcKTEvSC,2020-01-29
2020-01-07 08:57:00.172,Whole Lotta Love - 1990 Remaster,0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,Led Zeppelin II (1994 Remaster),70lQYZtypdCALtFVlQAcvx,2020-01-29
2020-07-19 16:43:33.261,Paradise City,3YBZIN3rekqsKxbJc9FZko,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,3I9Z1nDCL4E0cP62flcbI5,2020-01-29
2020-04-04 15:12:31.912,(Don't Fear) The Reaper,5QTxFnGygVM4jFQiBovmRo,Blue Öyster Cult,00tVTdpEhQQw1bqdu8RCx2,Agents Of Fortune,6C9WzlQANeoD0GW5B41YJt,2020-01-29
2020-10-10 00:34:59.368,Back on the Chain Gang - 2007 Remaster,4cMHCRLPNoEbpnl2rz6GS9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Learning to Crawl (Expanded & Remastered),48NYXFdasUBuSeO3RAolt3,2020-01-29
2020-04-29 22:36:01.123,Pinball Wizard,6LbbHFEajG9e4m0G3L47c4,The Who,67ea9eGLXYMsO2eYQRui3w,Tommy,5cT7ee1sy2oEbFalP4asS4,2020-01-29
2020-06-18 02:46:27.878,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,AC/DC,711MCceyCBcFnzjGY4Q7Un,Highway to Hell,10v912xgTZbjAtYfyKWJCS,2020-01-29
2020-08-06 04:37:13.844,You Really Got Me - Mono Mix,29SyMC0plk6qw8NMF7lfRL,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,Kinks,08G3mGQXuHItbbsFAz50gJ,2020-01-29
2020-01-31 14:41:09.754,You Really Got Me - Mono Mix,29SyMC0plk6qw8NMF7lfRL,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,Kinks,08G3mGQXuHItbbsFAz50gJ,2020-01-29
2020-08-21 06:48:44.992,Get It On,0LoQuiekvzqx7n8flgEKzF,T. Rex,3dBVyJ7JuOMt4GE9607Qin,Electric Warrior,2wnq5e000z2hT7qS2F8jZ5,2020-01-29
2020-05-31 07:17:37.662,You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,AC/DC,711MCceyCBcFnzjGY4Q7Un,Back In Black,6mUdeDZCsExyJLMdAfDuwh,2020-01-29
2020-02-24 03:57:09.706,For What It's Worth,1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,3PkdGRruLnJ9zCtANiDrpB,2020-01-29
2020-02-24 02:24:13.822,All Right Now,1gcESexgftSuLuML57Y69q,Free,2e53aHBQdCMKWqHDuyJsjC,Fire And Water,1ydlm89JR8cV8VuSaNvHNL,2020-01-29
2020-09-23 09:22:18.448,Sunshine Of Your Love,6FRwDxXsvSasw0y2eDArsz,Cream,74oJ4qxwOZvX6oSsu1DGnw,Disraeli Gears,6fRqzJT070Kp9RWlSXmKcY,2020-01-29
2020-03-13 03:40:03.948,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY,Elton John,3PhoLpVuITZKcymswpck5b,Honky Chateau,2ei2X6ghPnw7YRwQtAH075,2020-01-29
2020-04-10 04:21:25.982,Stranglehold,2f0P7iELCvAlV8j6Z3rGDE,Ted Nugent,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,71SdSYZuuy7fCWbx0iqtac,2020-01-29
2020-07-12 13:19:51.416,The Joker,1bp2IO61zbQrbWNmKKxg3f,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,The Joker,5uYNj1HkZrWKAkhEYcGmJr,2020-01-29
2020-07-28 09:45:19.406,Born To Be Wild,63OFKbMaZSDZ4wtesuuq6f,Steppenwolf,1WRM9i067hd2ujxxi8FI3m,Steppenwolf,6GLHwIp1K3u1zdLOdPRG0W,2020-01-29
2020-02-12 04:21:54.722,Kickstart My Heart,7GonnnalI2s19OCQO1J7Tf,Mötley Crüe,0cc6vw3VN8YlIcvr1v7tBL,Dr. Feelgood,6pL7kL9cOc0DpWCq6qJtxQ,2020-01-29
2020-08-24 08:43:33.757,Dream On,5MxNLUsfh7uzROypsoO5qe,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,19lEZSnCCbVEkKchoPQWDZ,2020-01-29
2020-06-08 02:18:47.057,T.N.T.,7LRMbd3LEoV5wZJvXT1Lwb,AC/DC,711MCceyCBcFnzjGY4Q7Un,High Voltage,19AUoKWRAaQYrggVvdQnqq,2020-01-29
2020-04-06 18:43:15.920,Sunshine Of Your Love,6FRwDxXsvSasw0y2eDArsz,Cream,74oJ4qxwOZvX6oSsu1DGnw,Disraeli Gears,6fRqzJT070Kp9RWlSXmKcY,2020-01-29
2020-09-30 21:26:20.267,"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,The Wall,5Dbax7G8SWrP9xyzkOvy2F,2020-01-29
2020-03-21 00:42:02.799,Crazy Train,7ACxUo21jtTHzy7ZEV56vU,Ozzy Osbourne,6ZLTlhejhndI4Rh53vYhrY,Blizzard Of Ozz (40th Anniversary Expanded Edition),4qUMByJ3Pk94BFnCmGaUPS,2020-01-29
2020-01-27 13:24:04.266,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,Journey,0rvjqX7ttXeg3mTy8Xscbt,Escape,43wpzak9OmQfrjyksuGwp0,2020-01-29
2020-06-20 20:34:57.147,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,711MCceyCBcFnzjGY4Q7Un,Back In Black,6mUdeDZCsExyJLMdAfDuwh,2020-01-29
2020-01-09 14:14:36.339,Smoke On The Water - Remastered 2012,5MMnwYs0hIxkENRsbkWJ2G,Deep Purple,568ZhdwyaiCyOGJRtNYhWf,Machine Head (Remastered),32NQ56VZDTXSH3SMv4XSGN,2020-01-29
2020-03-10 06:50:19.292,Walk On the Wild Side,5p3JunprHCxClJjOmcLV8G,Lou Reed,42TFhl7WlMRXiNqzSrnzPL,Transformer,5SqbMEyAt8332ISGiLX0St,2020-01-29
2020-02-26 15:57:58.263,Dream On,5MxNLUsfh7uzROypsoO5qe,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,19lEZSnCCbVEkKchoPQWDZ,2020-01-29
2020-10-04 20:07:49.172,Sweet Emotion,24NwBd5vZ2CK8VOQVnqdxr,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,Toys In The Attic,36IxIOGEBAXVozDSiVs09B,2020-01-29
2020-02-29 01:01:45.506,Born To Be Wild,63OFKbMaZSDZ4wtesuuq6f,Steppenwolf,1WRM9i067hd2ujxxi8FI3m,Steppenwolf,6GLHwIp1K3u1zdLOdPRG0W,2020-01-29
2020-02-20 06:18:08.786,Pinball Wizard,6LbbHFEajG9e4m0G3L47c4,The Who,67ea9eGLXYMsO2eYQRui3w,Tommy,5cT7ee1sy2oEbFalP4asS4,2020-01-29
2020-04-23 04:09:35.453,T.N.T.,7LRMbd3LEoV5wZJvXT1Lwb,AC/DC,711MCceyCBcFnzjGY4Q7Un,High Voltage,19AUoKWRAaQYrggVvdQnqq,2020-01-29
2020-05-10 18:45:14.609,House of the Rising Sun,4mn2kNTqiGLwaUR8JdhJ1l,The Animals,3ICflSq6ZgYAIrm2CTkfVP,The Singles Plus,1v4O55JGou3T0Vlj06fdXz,2020-01-29
2020-07-05 21:29:10.806,Kickstart My Heart,7GonnnalI2s19OCQO1J7Tf,Mötley Crüe,0cc6vw3VN8YlIcvr1v7tBL,Dr. Feelgood,6pL7kL9cOc0DpWCq6qJtxQ,2020-01-29
2020-04-27 20:30:47.393,Welcome To The Jungle,0bVtevEgtDIeRjCJbK3Lmv,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,3I9Z1nDCL4E0cP62flcbI5,2020-01-29
2020-05-17 03:08:10.821,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,1984 (Remastered),3REUXdj5OPKhuDTrTtCBU0,2020-01-29
2020-08-04 06:37:34.087,Free Bird,4qsAYBCJnu2OkTKUVbbOF1,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,(Pronounced 'Leh-'Nérd 'Skin-'Nérd),3THuBNp86ScbTXwpTmAbdw,2020-01-29
2020-10-03 18:50:49.703,Turn! Turn! Turn! (To Everything There Is a Season),5qBqBdfTEIWJwAS0Jm2F5R,The Byrds,1PCZpxHJz7WAMF8EEq8bfc,Turn! Turn! Turn!,3v0i9qyogPoQEQj2bG6Fmn,2020-01-29
2020-08-27 08:57:06.429,You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,AC/DC,711MCceyCBcFnzjGY4Q7Un,Back In Black,6mUdeDZCsExyJLMdAfDuwh,2020-01-29
2020-08-17 12:13:13.620,Paranoid,1jzDzZWeSDBg5fhNc3tczV,Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,2020-01-29
2020-02-17 09:07:14.532,Like a Rolling Stone,3AhXZa8sUQht0UEdBJgpGc,Bob Dylan,74ASZWbe4lXaubB36ztrGX,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,2020-01-29
2020-01-23 00:11:26.514,Get It On,0LoQuiekvzqx7n8flgEKzF,T. Rex,3dBVyJ7JuOMt4GE9607Qin,Electric Warrior,2wnq5e000z2hT7qS2F8jZ5,2020-01-29
2020-07-04 01:26:01.670,Welcome To The Jungle,0bVtevEgtDIeRjCJbK3Lmv,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,3I9Z1nDCL4E0cP62flcbI5,2020-01-29
2020-05-12 15:22:29.830,Stranglehold,2f0P7iELCvAlV8j6Z3rGDE,Ted Nugent,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,71SdSYZuuy7fCWbx0iqtac,2020-01-29
2020-05-10 18:07:42.827,Come Together - Remastered 2009,2EqlS6tkEnglzr7tkKAAYD,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Abbey Road (Remastered),0ETFjACtuP2ADo6LFhL6HN,2020-01-29
2020-09-15 18:36:35.095,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,1984 (Remastered),3REUXdj5OPKhuDTrTtCBU0,2020-01-29
2020-03-22 08:36:11.240,Personal Jesus - Single Version,4UCTgh5jvtqoaMX6MAhUNn,Depeche Mode,762310PdDnwsDxAQxzQkfX,The Singles 86-98,61h3VS8XDROIpvQznjTPTT,2020-01-29
2020-08-26 06:02:36.914,Another One Bites The Dust - Remastered 2011,5vdp5UmvTsnMEMESIF2Ym7,Queen,1dfeR4HaWDbWqFHLkxsg1d,The Game (2011 Remaster),58alCatewkjNm9IM1Ucj67,2020-01-29
2020-04-17 13:16:13.538,Kashmir - Remaster,6Vjk8MNXpQpi0F4BefdTyq,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,Physical Graffiti (Deluxe Edition),26tH0kjUhkxBEd3ipGkx3Y,2020-01-29
2020-02-26 20:47:48.554,Immigrant Song - Remaster,78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,Led Zeppelin III (Remaster),6P5QHz4XtxOmS5EuiGIPut,2020-01-29
2020-05-27 01:39:27.752,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,AC/DC,711MCceyCBcFnzjGY4Q7Un,Highway to Hell,10v912xgTZbjAtYfyKWJCS,2020-01-29
2020-04-25 15:16:01.778,Under Pressure - Remastered,2fuCquhmrzHpu5xcA1ci9x,Queen,1dfeR4HaWDbWqFHLkxsg1d,Hot Space (2011 Remaster),6reTSIf5MoBco62rk8T7Q1,2020-01-29
2020-08-11 01:46:00.022,You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,AC/DC,711MCceyCBcFnzjGY4Q7Un,Back In Black,6mUdeDZCsExyJLMdAfDuwh,2020-01-29
2020-08-24 01:32:06.668,You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,AC/DC,711MCceyCBcFnzjGY4Q7Un,Back In Black,6mUdeDZCsExyJLMdAfDuwh,2020-01-29
2020-08-21 21:28:38.483,Free Bird,4qsAYBCJnu2OkTKUVbbOF1,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,(Pronounced 'Leh-'Nérd 'Skin-'Nérd),3THuBNp86ScbTXwpTmAbdw,2020-01-29
2020-08-13 16:35:57.167,Walk This Way,5SZ6zX4rOrEQferfFC2MfP,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,Toys In The Attic,36IxIOGEBAXVozDSiVs09B,2020-01-29
2020-08-30 06:27:07.630,Paradise City,3YBZIN3rekqsKxbJc9FZko,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,3I9Z1nDCL4E0cP62flcbI5,2020-01-29
2020-07-06 18:11:28.114,Me and Bobby McGee,1IqFh00G2kvvMm8pRMpehA,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,Pearl (Legacy Edition),3j7nicLAWXM0Fb08q9XGyf,2020-01-29
2020-08-29 08:50:39.353,Sunshine Of Your Love,2K2M0TcglCRLLpFOzKeFZA,Cream,74oJ4qxwOZvX6oSsu1DGnw,Disraeli Gears (Deluxe Edition),3W6CI0Lw7lElAPID2Fd3B4,2020-01-29
2020-02-02 12:55:29.980,Sweet Child O' Mine,7o2CTH4ctstm8TNelqjb51,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,3I9Z1nDCL4E0cP62flcbI5,2020-01-29
2020-08-11 14:59:48.383,Sweet Emotion,24NwBd5vZ2CK8VOQVnqdxr,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,Toys In The Attic,36IxIOGEBAXVozDSiVs09B,2020-01-29
2020-09-01 00:10:06.725,A Horse with No Name,54eZmuggBFJbV7k248bTTt,America,35U9lQaRWSQISxQAB94Meo,America,0E5IKYhiKgbYQkmfsFonbZ,2020-01-29
2020-03-02 01:46:02.043,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,1984 (Remastered),3REUXdj5OPKhuDTrTtCBU0,2020-01-29
2020-01-20 01:15:55.115,Casey Jones - 2013 Remaster,7LbfuQVct78YoghmoPtsQ8,Grateful Dead,4TMHGUX5WI7OOm53PqSDAT,Workingman's Dead,4jxokHekH1qSad1DcC82ku,2020-01-29
2020-08-25 08:35:09.230,Sultans Of Swing,37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,2rCS6Xwx32V27pvgFzLzlT,2020-01-29
2020-03-31 23:23:48.342,I Want You to Want Me,1JkZg3eMQTmTn93E8Yd3UL,Cheap Trick,1LB8qB5BPb3MHQrfkvifXU,In Color,2sXJQdHykPYcRQ7xFhwzMR,2020-01-29
2020-06-16 19:16:28.715,Layla - 40th Anniversary Version / 2010 Remastered,2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,2rc78XDH9zuJP6bm78lU8Z,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),5iIWnMgvSM8uEBwXKsPcXM,2020-01-29
2020-04-20 20:58:02.991,Sultans Of Swing,37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,2rCS6Xwx32V27pvgFzLzlT,2020-01-29
2020-08-03 13:52:57.730,Immigrant Song - Remaster,78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,Led Zeppelin III (Remaster),6P5QHz4XtxOmS5EuiGIPut,2020-01-29
2020-06-28 00:56:25.998,Free Bird,4qsAYBCJnu2OkTKUVbbOF1,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,(Pronounced 'Leh-'Nérd 'Skin-'Nérd),3THuBNp86ScbTXwpTmAbdw,2020-01-29
2020-06-22 18:07:17.027,Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,Born In The U.S.A.,0PMasrHdpaoIRuHuhHp72O,2020-01-29
2020-07-13 09:48:08.687,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA,Prince,5a2EaR3hamoenG9rDuVn8j,Purple Rain,7nXJ5k4XgRj5OLg9m8V3zc,2020-01-29
2020-03-01 07:11:35.303,For What It's Worth,1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,3PkdGRruLnJ9zCtANiDrpB,2020-01-29
2020-07-24 05:30:56.590,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,711MCceyCBcFnzjGY4Q7Un,Back In Black,6mUdeDZCsExyJLMdAfDuwh,2020-01-29
2020-02-21 01:06:22.914,Walk On the Wild Side,5p3JunprHCxClJjOmcLV8G,Lou Reed,42TFhl7WlMRXiNqzSrnzPL,Transformer,5SqbMEyAt8332ISGiLX0St,2020-01-29
2020-01-21 21:20:40.244,"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,The Wall,5Dbax7G8SWrP9xyzkOvy2F,2020-01-29
2020-04-30 09:57:07.275,Dust in the Wind,6zeE5tKyr8Nu882DQhhSQI,Kansas,2hl0xAkS2AIRAu23TVMBG1,Point Of Know Return (Expanded Edition),6oU298pdPTCQnMx1PYwyUA,2020-01-29
2020-05-21 09:33:02.633,Sunshine Of Your Love,6FRwDxXsvSasw0y2eDArsz,Cream,74oJ4qxwOZvX6oSsu1DGnw,Disraeli Gears,6fRqzJT070Kp9RWlSXmKcY,2020-01-29
2020-03-26 12:38:42.831,Free Bird,4qsAYBCJnu2OkTKUVbbOF1,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,(Pronounced 'Leh-'Nérd 'Skin-'Nérd),3THuBNp86ScbTXwpTmAbdw,2020-01-29
2020-05-20 07:56:25.520,Back In The U.S.S.R. - Remastered 2009,0j3p1p06deJ7f9xmJ9yG22,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,The Beatles (Remastered),1klALx0u4AavZNEvC4LrTL,2020-01-29
2020-06-16 02:30:18.077,Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,Born In The U.S.A.,0PMasrHdpaoIRuHuhHp72O,2020-01-29
2020-05-21 22:43:31.665,(I Can't Get No) Satisfaction - Mono Version,2PzU4IB8Dr6mxV3lHuaG34,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,Out Of Our Heads,2Q5MwpTmtjscaS34mJFXQQ,2020-01-29
2020-05-15 06:29:16.905,Stranglehold,2f0P7iELCvAlV8j6Z3rGDE,Ted Nugent,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,71SdSYZuuy7fCWbx0iqtac,2020-01-29
2020-04-23 02:00:29.858,Life in the Fast Lane - 2013 Remaster,6gXrEUzibufX9xYPk3HD5p,Eagles,0ECwFtbIWEVNwjlrfc6xoL,Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,2020-01-29
2020-03-15 12:29:04.598,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,1984 (Remastered),3REUXdj5OPKhuDTrTtCBU0,2020-01-29
2020-07-18 12:20:25.174,Turn! Turn! Turn! (To Everything There Is a Season),5qBqBdfTEIWJwAS0Jm2F5R,The Byrds,1PCZpxHJz7WAMF8EEq8bfc,Turn! Turn! Turn!,3v0i9qyogPoQEQj2bG6Fmn,2020-01-29
2020-08-27 04:53:50.657,House of the Rising Sun,4mn2kNTqiGLwaUR8JdhJ1l,The Animals,3ICflSq6ZgYAIrm2CTkfVP,The Singles Plus,1v4O55JGou3T0Vlj06fdXz,2020-01-29
2020-02-03 01:13:54.210,The Joker,1bp2IO61zbQrbWNmKKxg3f,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,The Joker,5uYNj1HkZrWKAkhEYcGmJr,2020-01-29
2020-10-10 22:17:47.089,Have You Ever Seen The Rain,2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,Pendulum (40th Anniversary Edition),372cMadhAGlNuDnc8TssqF,2020-01-29
2020-10-26 01:34:39.509,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,Journey,0rvjqX7ttXeg3mTy8Xscbt,Escape,43wpzak9OmQfrjyksuGwp0,2020-01-29
2020-08-26 08:21:27.382,Smoke On The Water - Remastered 2012,5MMnwYs0hIxkENRsbkWJ2G,Deep Purple,568ZhdwyaiCyOGJRtNYhWf,Machine Head (Remastered),32NQ56VZDTXSH3SMv4XSGN,2020-01-29
2020-01-23 04:52:05.833,The Chain - 2004 Remaster,5e9TFTbltYBg2xThimr0rU,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,Rumours (Super Deluxe),0BwWUstDMUbgq2NYONRqlu,2020-01-29
2020-08-12 12:22:41.011,You Really Got Me - Mono Mix,29SyMC0plk6qw8NMF7lfRL,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,Kinks,08G3mGQXuHItbbsFAz50gJ,2020-01-29
